Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from hydro (TWh),Electricity from other renewables (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh)
Poland,POL,2014,129.52,5.328,2.18245,9.976798,0.006891,3.675679,7.675629,0
Poland,POL,2015,130.519,6.387,1.832196,9.936861,0.056639,4.636228,10.8583649999999,0
Poland,POL,2016,130.322,7.831,2.139446,7.95645,0.123874999999999,5.126809,12.58759,0
Poland,POL,2017,131.158527,10.0348619999999,2.559581,6.488041,0.165463,4.613722,14.909041,0
Poland,POL,2018,130.562933999999,12.634331,1.96999699999999,6.547908,0.300487999999999,4.682712,12.798792,0
Poland,POL,2019,118.854393835,14.530063505,1.92782699499999,6.812907936,0.724688,4.738078811,15.039221431,0
Poland,POL,2020,109.902978854999,16.417075985,2.02153997499999,6.830628126,2.07948152,4.451525611,15.685265821,0
Portugal,PRT,2000,14.595,7.138,11.323,1.3760000000000001,0.001,8.771,0.168,0
Portugal,PRT,2001,13.606,7.212,14.034,1.45,0.001,9.609,0.256,0
Portugal,PRT,2002,15.212,9.037,7.8,1.5690000000000002,0.002,11.668,0.362,0
Portugal,PRT,2003,14.527,7.74,15.7229999999999,1.481,0.003,6.551,0.496,0
Portugal,PRT,2004,14.858,11.69,9.86900099999999,1.626157,0.003,5.964996,0.816329999999999,0
Portugal,PRT,2005,15.226,13.608,4.730663,1.751604,0.003,9.094036,1.77326299999999,0
Portugal,PRT,2006,14.958,12.344,11.002179,1.790217,0.0048,5.55178899999999,2.925472,0
Portugal,PRT,2007,12.398,13.124,10.091972,2.064937,0.024,5.15562299999999,4.036708,0
Portugal,PRT,2008,11.196,15.199,6.799047,2.044103999999999,0.040534,4.437669,5.75738,0
Portugal,PRT,2009,12.896,14.712,8.284267,2.2697279999999997,0.16,3.58309,7.576963,0
Portugal,PRT,2010,7.1,14.9,16.147897,2.810784,0.21133,3.335162,9.181572,0
Portugal,PRT,2011,9.848,14.916,11.539213,3.1339629999999996,0.279929,3.00453499999999,9.161612,0
Portugal,PRT,2012,13.087,10.67,5.62271499999999,3.097121999999999,0.392645,2.444275,10.259778,0
Portugal,PRT,2013,11.838,7.228,13.730418,3.2476760000000002,0.47914,1.992412,12.014601,0
Portugal,PRT,2014,11.952,6.834,15.568913,3.25329,0.627315999999999,1.606593,12.1113949999999,0
Portugal,PRT,2015,14.727,10.562,8.660506,3.307517,0.796155,1.61170599999999,11.607638,0
Portugal,PRT,2016,12.63,12.582,15.723323,3.242068,0.870603,1.62006,12.474096,0
Portugal,PRT,2017,14.666,18.894581,5.896883,3.436962,0.991545999999999,1.56325599999999,12.247853,0
Portugal,PRT,2018,12.006364,15.611618,12.393349,3.386233,1.005896,1.381127,12.616584,0
Portugal,PRT,2019,6.014274608,16.83408443,9.210954093,3.650165391,1.24072233799999,1.187423557,13.689733209,0
Portugal,PRT,2020,3.060999608,17.31712353,12.609540093,4.214988091,1.44886303799999,1.035214457,12.319788009,0
Portugal,PRT,1985,,,10.693,0.5479999999999999,0,,0,0
Portugal,PRT,1986,,,8.514,0.606,0,,0,0
Portugal,PRT,1987,,,9.152999999999999,0.614,0,,0,0
Portugal,PRT,1988,,,12.232999999999999,0.653,0,,0,0
Portugal,PRT,1989,,,5.819,0.6609999999999999,0.001010101,,0.001,0
Portugal,PRT,1990,,,9.157,0.693,0,,0.0009595960000000001,0
Portugal,PRT,1991,,,9.043,0.813,0,,0.0009595960000000001,0
Portugal,PRT,1992,,,4.646,0.887,0,,0.0038383840000000002,0
Portugal,PRT,1993,,,8.538,0.905,0,,0.010555556,0
Portugal,PRT,1994,,,10.658,0.9670000000000001,0,,0.017,0
Portugal,PRT,1995,,,8.343,1.03,0,,0.016,0
Portugal,PRT,1996,,,14.761,1.008,0.001,,0.021,0
Portugal,PRT,1997,,,13.105,1.087,0.001,,0.038,0
Portugal,PRT,1998,,,12.982999999999999,1.0796,0.0008,,0.08900000000000001,0
Portugal,PRT,1999,,,7.2860000000000005,1.2381,0.0011,,0.12300000000000001,0
Puerto Rico,PRI,2000,0,0,0.152,0,0,21.661,0,0
Puerto Rico,PRI,2001,0,0,0.133,0,0,22.169,0,0
Puerto Rico,PRI,2002,0,0,0.114,0,0,23.061,0,0
Puerto Rico,PRI,2003,0,0,0.103,0,0,23.834,0,0
Puerto Rico,PRI,2004,0,0,0.141,0,0,23.994,0,0
Puerto Rico,PRI,2005,0,0,0.1382843,0,0,24.824,0,0
Puerto Rico,PRI,2006,0,0,0.142,0,0,23.695,0,0
Puerto Rico,PRI,2007,0,0,0.164,0,0,22.141,0,0
Puerto Rico,PRI,2008,0,0,0.156,0,0,20.765,0,0
Puerto Rico,PRI,2009,0,0,0.174,0,0.0008,20.535,0,0
Puerto Rico,PRI,2010,0,0,0.159,0,0.0008,20.735,0.001,0
Puerto Rico,PRI,2011,0,0,0.15,0,0.0008,19.866,0.001,0
Puerto Rico,PRI,2012,0,0,0.09,0,0.018,21.08,0.015,0
Puerto Rico,PRI,2013,0,0,0.08,0,0.04,20.204,0.04,0
Puerto Rico,PRI,2014,0,0,0.08,0,0.048,20.07,0.049,0
Puerto Rico,PRI,2015,0,0,0.055,0,0.094061,20.027,0.094,0
Puerto Rico,PRI,2016,0,0,0.07,0.007,0.117866,20.574,0.119,0
Puerto Rico,PRI,2017,0,0,0.05,0.011,0.142,16.322,0.142,0
Puerto Rico,PRI,2018,0,0,0.038059,0.01057,0.583,16.751,0.583,0
Puerto Rico,PRI,2019,0,0,0.032412,0.0140933333333333,2.42,15.659,2.42,0
Qatar,QAT,2000,0,8.586,0,0,0,0,0,0
Qatar,QAT,2001,0,9.354,0,0,0,0,0,0
Qatar,QAT,2002,0,10.284,0,0,0,0,0,0
Qatar,QAT,2003,0,11.291,0,0,0,0,0,0
Qatar,QAT,2004,0,12.439,0,0,0,0,0,0
Qatar,QAT,2005,0,13.532,0,0,0,0,0,0
Qatar,QAT,2006,0,16.055,0,0,0,0,0,0
Qatar,QAT,2007,0,18.294,0,0,0,0,0,0
Qatar,QAT,2008,0,20.319,0,0,0,0,0,0
Qatar,QAT,2009,0,22.709,0,0,0,0,0,0
Qatar,QAT,2010,0,26.45536,0,0,0,0,0,0
Qatar,QAT,2011,0,28.8862,0,0.115,0.001,0,0,0
Qatar,QAT,2012,0,32.69978,0,0.115,0.001,0,0,0
Qatar,QAT,2013,0,32.58792,0,0.115,0.003751,0,0,0
Qatar,QAT,2014,0,36.37048,0,0.115,0.006506,0,0,0
Qatar,QAT,2015,0,39.00906,0,0.115,0.006506,0,0,0
Qatar,QAT,2016,0,39.76858,0,0.115,0.008364,0,0,0
Qatar,QAT,2017,0,42.8217,0,0.115,0.008364,0,0,0
Qatar,QAT,2018,0,45.03822,0,0.114844,0.008364,0,0,0
Qatar,QAT,2019,0,47.04794,0,0.114792,0.008364,0,0,0
Qatar,QAT,1985,,,0,0,0,,0,0
Qatar,QAT,1986,,,0,0,0,,0,0
Qatar,QAT,1987,,,0,0,0,,0,0
Qatar,QAT,1988,,,0,0,0,,0,0
Qatar,QAT,1989,,,0,0,0,,0,0
Qatar,QAT,1990,,,0,0,0,,0,0
Qatar,QAT,1991,,,0,0,0,,0,0
Qatar,QAT,1992,,,0,0,0,,0,0
Qatar,QAT,1993,,,0,0,0,,0,0
Qatar,QAT,1994,,,0,0,0,,0,0
Qatar,QAT,1995,,,0,0,0,,0,0
Qatar,QAT,1996,,,0,0,0,,0,0
Qatar,QAT,1997,,,0,0,0,,0,0
Qatar,QAT,1998,,,0,0,0,,0,0
Qatar,QAT,1999,,,0,0,0,,0,0
Reunion,REU,2000,0,0,0.554,0.261,0,1.126,0,0
Reunion,REU,2001,0,0,0.556,0.252,0,1.29,0,0
Reunion,REU,2002,0,0,0.569,0.241,0,1.266,0,0
Reunion,REU,2003,0,0,0.572,0.232,0,1.361,0,0
Reunion,REU,2004,0,0,0.574,0.292,0,1.518,0.005,0
Reunion,REU,2005,0,0,0.574,0.261,0,1.654,0.01,0
Reunion,REU,2006,0,0,0.574,0.273,0.001,1.676,0.01,0
Reunion,REU,2007,0,0,0.651,0.238,0.005,1.682,0.01,0
Reunion,REU,2008,0,0,0.626,0.268,0.005,1.779,0.01,0
Reunion,REU,2009,0,0,0.526,0.284,0.021,1.928,0.02,0
Reunion,REU,2010,0,0,0.536,0.277,0.076,1.941,0.02,0
Reunion,REU,2011,0,0,0.4,0.276,0.142,2.063,0.012,0
Reunion,REU,2012,0,0,0.487,0.277,0.19,1.987,0.018,0
Reunion,REU,2013,0,0,0.557,0.266,0.224,1.896,0.015,0
Reunion,REU,2014,0,0,0.4258,0.264,0.236,2.049,0.016,0
Reunion,REU,2015,0,0,0.4963,0.287,0.245,2.007,0.016,0
Reunion,REU,2016,0,0,0.4645,0.261,0.26,2.069,0.019,0
Reunion,REU,2017,0,0,0.4223,0.274,0.257,2.1,0.014,0
Reunion,REU,2018,0,0,0.5,0.2113,0.253,2.1,0.0128,0
Reunion,REU,2019,0,0,0.601,0.186066666666666,0.25,2.131,0.0128,0
Romania,ROU,2000,18.926,9.001,14.778,0,0,3.399,0,5.456
Romania,ROU,2001,19.694,8.073,14.923,0,0,5.405,0,5.446
Romania,ROU,2002,20.3119999999999,8.966,16.046,0.003,0,3.578,0,5.513
Romania,ROU,2003,23.344,9.696,13.259,0.003,0,3.633,0,4.906
Romania,ROU,2004,21.483,10.462,16.513053,0.004,0,2.489,0,5.548
Romania,ROU,2005,21.916,9.612,20.206853,0.006,0,2.117,0.000227,5.555
Romania,ROU,2006,25.1459999999999,11.831,18.355343,0.004453,0,1.728,0.000556,5.632
Romania,ROU,2007,25.0959999999999,11.559,15.965963,0.035996,0,1.305,0.002524,7.709
Romania,ROU,2008,25.823,9.924,17.19575,0.023881,0.000008,0.759,0.004978,11.226
Romania,ROU,2009,21.7479999999999,7.632,15.533516,0.010539,0.000025,1.056,0.009069,11.752
Romania,ROU,2010,20.681,7.262,19.882884,0.110489999999999,0.0000359999999999999,0.753,0.306348,11.623
Romania,ROU,2011,24.782,8.365,14.727658,0.19669,0.00142699999999999,0.79,1.3872,11.747
Romania,ROU,2012,22.901,8.719,12.066294,0.211689,0.007998,0.762,2.639875,11.466
Romania,ROU,2013,16.936,9.255,14.956214,0.251251,0.420162,0.578412,4.52021,11.618
Romania,ROU,2014,17.763,8.104,18.804575,0.504361,1.615991,0.531302,6.20090999999999,11.676
Romania,ROU,2015,18.125,9.386,16.632077,0.523146,1.982,0.569303,7.06293,11.64
Romania,ROU,2016,15.881,9.655,18.028207,0.530796,1.819742,0.804298,6.59,11.286
Romania,ROU,2017,16.780175,10.656139,14.494457,0.525168,1.85567399999999,0.710050999999999,7.406702,11.5088649999999
Romania,ROU,2018,15.6455,10.5209649999999,17.664206,0.437129999999999,1.771027,0.704881999999999,6.322219,11.377435
Romania,ROU,2019,13.606034883,9.13021957499999,15.655264995,0.517649199,1.796241244,0.704881999999999,6.76794658,11.278832353
Romania,ROU,2020,9.369023088,9.98384199699999,15.362288084,0.565383668999999,1.766310735,0.704881999999999,6.962612688,11.483331795
Romania,ROU,1985,,,12.713,0,0,,0,0
Romania,ROU,1986,,,10.81,0,0,,0,0
Romania,ROU,1987,,,11.209000000000001,0,0,,0,0
Romania,ROU,1988,,,14.776,0,0,,0,0
Romania,ROU,1989,,,13.677999999999999,0,0,,0,0
Romania,ROU,1990,,,11.411,0.001052632,0,,0.001010101,0
Romania,ROU,1991,,,14.588,0,0,,0,0
Romania,ROU,1992,,,11.7,0.002,0,,0,0
Romania,ROU,1993,,,12.767999999999999,0.001,0,,0,0
Romania,ROU,1994,,,13.046,0,0,,0,0
Romania,ROU,1995,,,16.692999999999998,0,0,,0,0
Romania,ROU,1996,,,15.755,0,0,,0,1.386
Romania,ROU,1997,,,17.509,0.011000000000000001,0,,0,5.4
Romania,ROU,1998,,,18.879,0.011000000000000001,0,,0,5.307
Romania,ROU,1999,,,18.29,0,0,,0,5.1979999999999995
Russia,RUS,1985,138.3526324,451.26718250000005,159.7259548,0,0,113.3370541,0,99.3171762
Russia,RUS,1986,144.0387562,469.81371129999997,164.3309696,0,0,117.9950683,0,105.2214946
Russia,RUS,1987,149.593355,487.9312424,162.5278544,0,0,122.5453385,0,124.7022098
Russia,RUS,1988,151.50101730000003,494.1534977,160.9236122,0,0,124.1080758,0,134.813797
Russia,RUS,1989,153.6016195,501.0050682,159.7259548,0,0,125.8288675,0,136.33848999999998
Russia,RUS,1990,156.8547435,511.6158393999999,166.8456082,0.065,0,128.4937933,0,118.3250156
Russia,RUS,1991,154.7359446,501.3111227,168.09400000000002,0.065,0,123.9734327,0,119.9838
Russia,RUS,1992,154.1113929,460.1874299,172.59400000000002,0.063,0,100.0520816,0,119.626
Russia,RUS,1993,148.3915511,429.1681672,174.28900000000002,0.06,0,82.88559581,0,119.186
Russia,RUS,1994,162.48473280000002,363.742314,175.926,0.061,0,73.27043956,0,97.82
Russia,RUS,1995,160.29595859999998,353.5442161,176.2552,0.059000000000000004,0,67.79186578,0,99.53200000000001
Russia,RUS,1996,160.6306059,364.1110815,154.309,0.057,0,56.50787869,0,109.02600000000001
Russia,RUS,1997,157.0224044,356.8675577,157.434,0.057,0,51.79229111,0,108.49799999999999
Russia,RUS,1998,162.9726926,346.503752,158.497,0.057999999999999996,0,52.94331031,0,103.719
Russia,RUS,1999,161.3412866,358.63363710000004,160.49200000000002,0.057999999999999996,0,40.90207266,0,121.874
Russia,RUS,2000,163.997858599877,345.871451102434,162.436,2.5959999999999996,0,34.4636902976881,0.002,122.455
Russia,RUS,2001,157.335593114392,351.212816577822,172.16,2.959,0,32.4565903077844,0.003,125.36
Russia,RUS,2002,158.82826452777,358.73000720576,160.595,2.9570000000000003,0,29.9947282664692,0.006,134.14
Russia,RUS,2003,160.888912005041,380.017722950739,154.204,2.132,0,28.811365044219,0.009,141.17
Russia,RUS,2004,150.237792518438,394.669434096011,174.065,2.2110000000000003,0,25.8207733855503,0.007,137.469
Russia,RUS,2005,154.408797123429,409.992308791655,170.95,3.048,0,24.0208940849145,0.007,137.63876
Russia,RUS,2006,166.85370225325,427.286951830348,171.619,3.2030000000000003,0,27.0753459164014,0.005,144.64568
Russia,RUS,2007,158.762889989751,454.872745270561,175.278,2.482,0,19.7583647396869,0.007,147.98994
Russia,RUS,2008,183.783303219655,462.114372299809,163.115,3.009,0,19.2173244805355,0.005,152.05781
Russia,RUS,2009,153.193507455173,437.82882163236,172.441,3.1069999999999998,0,19.1946709124657,0.004,152.7776
Russia,RUS,2010,155.091693042834,486.048405649172,164.818,3.279,0,13.0388013079929,0.004,159.41134
Russia,RUS,2011,153.515531182446,484.980473270066,164.186,3.2990000000000004,0,29.7612755474869,0.005,162.01813
Russia,RUS,2012,157.828411622563,490.859468368155,164.239,3.513,0.001,30.3361600092807,0.005,166.29344
Russia,RUS,2013,151.21552321968,495.072127448335,179.339,3.3649999999999998,0.001,12.234989331984,0.005,161.37962
Russia,RUS,2014,147.761956677706,497.981475270591,173.514,3.5580000000000003,0.16,14.6018680517021,0.1,169.065
Russia,RUS,2015,148.039407309543,494.630892354609,166.313,3.279,0.335,13.8266403358464,0.15,182.807
Russia,RUS,2016,160.143585037939,487.398149529443,182.766,2.914,0.46,14.4053254326169,0.15,184.054
Russia,RUS,2017,163.055003602419,484.452826661583,183.163,3.113,0.56,10.6839297359976,0.14,190.115
Russia,RUS,2018,179.083558091694,481.04691491668,189.23058,3.039,0.72,10.5651669916244,0.232,181.765
Russia,RUS,2019,170.046122152117,484.929755185176,192.43224,3.73,0.985,10.4933626627057,0.315,195.535
Russia,RUS,2020,155.000397377825,442.023045383394,209.54492,3.73,1.67466999999999,9.56490723877999,1.34284,202.44301
Rwanda,RWA,2000,0,0,0.11,0.001,0,0,0,0
Rwanda,RWA,2001,0,0,0.088,0.001,0,0,0,0
Rwanda,RWA,2002,0,0,0.097,0.001,0,0,0,0
Rwanda,RWA,2003,0,0,0.116,0.001,0,0,0,0
Rwanda,RWA,2004,0,0,0.083,0.001,0,0,0,0
Rwanda,RWA,2005,0,0,0.065,0.001,0,0,0,0
Rwanda,RWA,2006,0,0,0.038,0.001,0,0.122,0,0
Rwanda,RWA,2007,0,0,0.042,0.001,0.0002,0.116,0,0
Rwanda,RWA,2008,0,0,0.068,0.001,0.0002,0.115,0,0
Rwanda,RWA,2009,0,0,0.098,0.002,0.0002,0.14,0,0
Rwanda,RWA,2010,0,0,0.11,0.002,0.0002,0.16,0,0
Rwanda,RWA,2011,0,0,0.13,0.002,0.0002,0.184,0,0
Rwanda,RWA,2012,0,0,0.135,0.002,0.001,0.2,0,0
Rwanda,RWA,2013,0,0,0.147,0.002,0.001,0.251,0,0
Rwanda,RWA,2014,0,0,0.203,0.002,0.007,0.252,0,0
Rwanda,RWA,2015,0,0,0.282,0.002,0.021,0.214,0,0
Rwanda,RWA,2016,0,0,0.275,0.002,0.087,0.323,0,0
Rwanda,RWA,2017,0,0.160446096654275,0.325,0.002,0.094,0.171553903345724,0,0
Rwanda,RWA,2018,0,0.163345724907063,0.330681,0.002329,0.054,0.174654275092936,0,0
Rwanda,RWA,2019,0,0.217794299876084,0.346908,0.00243866666666666,0.054,0.161539033457249,0,0
Saint Helena,SHN,2000,0,0,0,0,0,0.005,0,0
Saint Helena,SHN,2001,0,0,0,0,0,0.005,0,0
Saint Helena,SHN,2002,0,0,0,0,0,0.005,0,0
Saint Helena,SHN,2003,0,0,0,0,0,0.007,0,0
Saint Helena,SHN,2004,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2005,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2006,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2007,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2008,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2009,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2010,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2011,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2012,0,0,0,0,0,0.009,0,0
Saint Helena,SHN,2013,0,0,0,0,0,0.009,0,0
Saint Helena,SHN,2014,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2015,0,0,0,0,0,0.007,0,0
Saint Helena,SHN,2016,0,0,0,0,0,0.007,0,0
Saint Helena,SHN,2017,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2018,0,0,0,0,0,0.008,0,0
Saint Helena,SHN,2019,0,0,0,0,0,0.00833333333333333,0,0
Saint Kitts and Nevis,KNA,2000,0,0,0,0,0,0.094,0,0
Saint Kitts and Nevis,KNA,2001,0,0,0,0,0,0.094,0,0
Saint Kitts and Nevis,KNA,2002,0,0,0,0,0,0.103,0,0
Saint Kitts and Nevis,KNA,2003,0,0,0,0,0,0.119,0,0
Saint Kitts and Nevis,KNA,2004,0,0,0,0,0,0.122,0,0
Saint Kitts and Nevis,KNA,2005,0,0,0,0,0,0.125,0,0
Saint Kitts and Nevis,KNA,2006,0,0,0,0,0,0.127,0,0
Saint Kitts and Nevis,KNA,2007,0,0,0,0,0,0.157,0,0
Saint Kitts and Nevis,KNA,2008,0,0,0,0,0,0.167,0,0
Saint Kitts and Nevis,KNA,2009,0,0,0,0,0,0.173,0,0
Saint Kitts and Nevis,KNA,2010,0,0,0,0,0,0.179,0.006,0
Saint Kitts and Nevis,KNA,2011,0,0,0,0,0,0.184,0.005,0
Saint Kitts and Nevis,KNA,2012,0,0,0,0,0,0.192,0.008,0
Saint Kitts and Nevis,KNA,2013,0,0,0,0,0,0.198,0.008,0
Saint Kitts and Nevis,KNA,2014,0,0,0,0,0,0.198,0.008,0
Saint Kitts and Nevis,KNA,2015,0,0,0,0,0,0.195,0.008,0
Saint Kitts and Nevis,KNA,2016,0,0,0,0,0,0.204,0.008,0
Saint Kitts and Nevis,KNA,2017,0,0,0,0,0,0.194,0.008,0
Saint Kitts and Nevis,KNA,2018,0,0,0,0,0,0.19,0.0076,0
Saint Kitts and Nevis,KNA,2019,0,0,0,0,0,0.188333333333333,0.0076,0
Saint Lucia,LCA,2000,0,0,0,0,0,0.26014,0,0
Saint Lucia,LCA,2001,0,0,0,0,0,0.269347,0,0
Saint Lucia,LCA,2002,0,0,0,0,0,0.26857,0,0
Saint Lucia,LCA,2003,0,0,0,0,0,0.281044,0,0
Saint Lucia,LCA,2004,0,0,0,0,0,0.290028,0,0
Saint Lucia,LCA,2005,0,0,0,0,0,0.304197,0,0
Saint Lucia,LCA,2006,0,0,0,0,0,0.310914,0,0
Saint Lucia,LCA,2007,0,0,0,0,0,0.324956,0,0
Saint Lucia,LCA,2008,0,0,0,0,0,0.331195,0,0
Saint Lucia,LCA,2009,0,0,0,0,0,0.341211,0,0
Saint Lucia,LCA,2010,0,0,0,0,0,0.358,0,0
Saint Lucia,LCA,2011,0,0,0,0,0,0.362,0,0
Saint Lucia,LCA,2012,0,0,0,0,0.0001,0.361696,0,0
Saint Lucia,LCA,2013,0,0,0,0,0.0001,0.36,0,0
Saint Lucia,LCA,2014,0,0,0,0,0.0002,0.357,0,0
Saint Lucia,LCA,2015,0,0,0,0,0.001181,0.358,0,0
Saint Lucia,LCA,2016,0,0,0,0,0.00129799999999999,0.368,0,0
Saint Lucia,LCA,2017,0,0,0,0,0.00129799999999999,0.376,0,0
Saint Lucia,LCA,2018,0,0,0,0,0.003162,0.375,0,0
Saint Lucia,LCA,2019,0,0,0,0,0.003162,0.380666666666666,0,0
Saint Pierre and Miquelon,SPM,2000,0,0,0,0,0,0.041,0,0
Saint Pierre and Miquelon,SPM,2001,0,0,0,0,0,0.04,0,0
Saint Pierre and Miquelon,SPM,2002,0,0,0,0,0,0.047,0,0
Saint Pierre and Miquelon,SPM,2003,0,0,0,0,0,0.049,0,0
Saint Pierre and Miquelon,SPM,2004,0,0,0,0,0,0.045,0,0
Saint Pierre and Miquelon,SPM,2005,0,0,0,0,0,0.04,0,0
Saint Pierre and Miquelon,SPM,2006,0,0,0,0,0,0.04,0,0
Saint Pierre and Miquelon,SPM,2007,0,0,0,0,0,0.039,0,0
Saint Pierre and Miquelon,SPM,2008,0,0,0,0,0,0.041,0,0
Saint Pierre and Miquelon,SPM,2009,0,0,0,0,0,0.041,0,0
Saint Pierre and Miquelon,SPM,2010,0,0,0,0,0,0.042,0.002,0
Saint Pierre and Miquelon,SPM,2011,0,0,0,0,0,0.042,0.002,0
Saint Pierre and Miquelon,SPM,2012,0,0,0,0,0,0.043,0.002,0
Saint Pierre and Miquelon,SPM,2013,0,0,0,0,0,0.043,0.002,0
Saint Pierre and Miquelon,SPM,2014,0,0,0,0,0,0.045,0,0
Saint Pierre and Miquelon,SPM,2015,0,0,0,0,0,0.046,0,0
Saint Pierre and Miquelon,SPM,2016,0,0,0,0,0,0.046,0,0
Saint Pierre and Miquelon,SPM,2017,0,0,0,0,0,0.046,0,0
Saint Pierre and Miquelon,SPM,2018,0,0,0,0,0,0.048,0,0
Saint Pierre and Miquelon,SPM,2019,0,0,0,0,0,0.0486666666666666,0,0
Saint Vincent and the Grenadines,VCT,2000,0,0,0.025,0,0,0.065,0,0
Saint Vincent and the Grenadines,VCT,2001,0,0,0.019,0,0,0.075,0,0
Saint Vincent and the Grenadines,VCT,2002,0,0,0.022,0,0,0.075,0,0
Saint Vincent and the Grenadines,VCT,2003,0,0,0.021,0,0,0.082,0,0
Saint Vincent and the Grenadines,VCT,2004,0,0,0.027,0,0,0.087,0,0
Saint Vincent and the Grenadines,VCT,2005,0,0,0.026,0,0,0.099838,0,0
Saint Vincent and the Grenadines,VCT,2006,0,0,0.022961,0,0,0.104,0,0
Saint Vincent and the Grenadines,VCT,2007,0,0,0.02248664,0,0,0.111276,0,0
Saint Vincent and the Grenadines,VCT,2008,0,0,0.023436,0,0,0.108529,0,0
Saint Vincent and the Grenadines,VCT,2009,0,0,0.023,0,0,0.109,0,0
Saint Vincent and the Grenadines,VCT,2010,0,0,0.026,0,0,0.11,0,0
Saint Vincent and the Grenadines,VCT,2011,0,0,0.025,0,0,0.107,0,0
Saint Vincent and the Grenadines,VCT,2012,0,0,0.025,0,0,0.107,0,0
Saint Vincent and the Grenadines,VCT,2013,0,0,0.023,0,0.000067,0.112,0,0
Saint Vincent and the Grenadines,VCT,2014,0,0,0.012,0,0.0003,0.122,0,0
Saint Vincent and the Grenadines,VCT,2015,0,0,0.017,0,0.0009,0.121,0,0
Saint Vincent and the Grenadines,VCT,2016,0,0,0.016,0,0.0008,0.128,0,0
Saint Vincent and the Grenadines,VCT,2017,0,0,0.02,0,0.0008,0.121,0,0
Saint Vincent and the Grenadines,VCT,2018,0,0,0.024,0,0.001,0.118,0,0
Saint Vincent and the Grenadines,VCT,2019,0,0,0.024,0,0.001,0.116999999999999,0,0
Samoa,WSM,2000,0,0,0.035,0,0,0.053,0,0
Samoa,WSM,2001,0,0,0.048,0,0,0.057,0,0
Samoa,WSM,2002,0,0,0.062,0,0,0.059,0,0
Samoa,WSM,2003,0,0,0.054,0,0,0.056,0,0
Samoa,WSM,2004,0,0,0.05,0,0,0.052,0,0
Samoa,WSM,2005,0,0,0.05,0,0,0.055,0,0
Samoa,WSM,2006,0,0,0.051,0,0,0.059,0,0
Samoa,WSM,2007,0,0,0.052,0,0.0002,0.061,0,0
Samoa,WSM,2008,0,0,0.053,0,0.0002,0.062,0,0
Samoa,WSM,2009,0,0,0.054,0,0.0002,0.063,0,0
Samoa,WSM,2010,0,0,0.053,0,0.0002,0.063,0,0
Samoa,WSM,2011,0,0,0.055,0,0.0002,0.07,0,0
Samoa,WSM,2012,0,0,0.037,0,0,0.071,0,0
Samoa,WSM,2013,0,0,0.032,0,0,0.075,0,0
Samoa,WSM,2014,0,0,0.03,0,0,0.089,0.0002,0
Samoa,WSM,2015,0,0,0.031,0,0,0.091,0.00023,0
Samoa,WSM,2016,0,0,0.030464,0,0,0.095,0.00022,0
Samoa,WSM,2017,0,0,0.03462,0,0,0.092,0.00015,0
Samoa,WSM,2018,0,0,0.042814,0,0,0.09,0.00013,0
Samoa,WSM,2019,0,0,0.0467519999999999,0,0,0.0896666666666666,0.00013,0
Sao Tome and Principe,STP,2000,0,0,0.01,0,0,0.018,0,0
Sao Tome and Principe,STP,2001,0,0,0.004,0,0,0.02,0,0
Sao Tome and Principe,STP,2002,0,0,0.006,0,0,0.024,0,0
Sao Tome and Principe,STP,2003,0,0,0.007,0,0,0.024,0,0
Sao Tome and Principe,STP,2004,0,0,0.006,0,0,0.029,0,0
Sao Tome and Principe,STP,2005,0,0,0.004,0,0,0.035,0,0
Sao Tome and Principe,STP,2006,0,0,0.008,0,0,0.032,0,0
Sao Tome and Principe,STP,2007,0,0,0.01,0,0,0.033,0,0
Sao Tome and Principe,STP,2008,0,0,0.008,0,0,0.037,0,0
Sao Tome and Principe,STP,2009,0,0,0.007,0,0,0.042,0,0
Sao Tome and Principe,STP,2010,0,0,0.005,0,0,0.049,0,0
Sao Tome and Principe,STP,2011,0,0,0.006,0,0,0.05,0,0
Sao Tome and Principe,STP,2012,0,0,0.006,0,0,0.055,0,0
Sao Tome and Principe,STP,2013,0,0,0.006,0,0,0.061,0,0
Sao Tome and Principe,STP,2014,0,0,0.006,0,0,0.066,0,0
Sao Tome and Principe,STP,2015,0,0,0.008,0,0,0.07,0,0
Sao Tome and Principe,STP,2016,0,0,0.007,0,0,0.075,0,0
Sao Tome and Principe,STP,2017,0,0,0.007,0,0,0.078,0,0
Sao Tome and Principe,STP,2018,0,0,0.007,0,0,0.08,0,0
Sao Tome and Principe,STP,2019,0,0,0.00666666666666666,0,0,0.0833333333333333,0,0
Saudi Arabia,SAU,1985,0,29.75254698,0,0,0,21.90145565,0,0
